problem;type;runupdate;mombi2;moead;nsgaii;spea2;
NormSystem_obj_5_conf_200_10_5_0.05_10_5000;0;1;0.3781723224727198;0.3939289012804318;0.3199443124519508;0.35376198121040076;
NormSystem_obj_5_conf_200_10_5_0.05_10_5000;3;1;0.08525878108174142;0.03801821138157631;0.09386766399796226;0.07065928234076162;
NormSystem_obj_5_conf_200_10_5_0.05_10_5000;0;1;0.38381414938088826;0.3708486193149154;0.327436743651768;0.33918495871730747;
NormSystem_obj_5_conf_200_10_5_0.05_10_5000;3;1;0.08430308699327438;0.046949436626439175;0.10401653685415255;0.07108403547592694;
NormSystem_obj_5_conf_200_10_5_0.05_10_5000;0;1;0.37543071273000184;0.3828224144295591;0.3252988077146605;0.34581055846091396;
NormSystem_obj_5_conf_200_10_5_0.05_10_5000;3;1;0.08468848269536211;0.04338268426618224;0.09670511234938771;0.07266002930189246;
NormSystem_obj_5_conf_200_10_5_0.05_10_5000;0;1;0.3824584418931401;0.4025826507331787;0.34470715822665554;0.33485050003358335;
NormSystem_obj_5_conf_200_10_5_0.05_10_5000;3;1;0.07432338265159145;0.030081352886429547;0.09653938641082736;0.07561516006943217;
NormSystem_obj_5_conf_200_10_5_0.05_10_5000;0;1;0.35381266912851717;0.3793696479218777;0.34681999071263;0.3374665586422183;
NormSystem_obj_5_conf_200_10_5_0.05_10_5000;3;1;0.11729105401593477;0.04281078726652146;0.08870360433107688;0.07763527917070549;
NormSystem_obj_5_conf_200_10_5_0.05_10_5000;0;1;0.3932178914219663;0.387884053797239;0.2991448708023314;0.359166928383667;
NormSystem_obj_5_conf_200_10_5_0.05_10_5000;3;1;0.07564522077361985;0.043755390932943256;0.1281533027600139;0.06639138021108403;
NormSystem_obj_5_conf_200_10_5_0.05_10_5000;0;1;0.4124109554402392;0.3845490711943015;0.31163169262121;0.3307069897436279;
NormSystem_obj_5_conf_200_10_5_0.05_10_5000;3;1;0.0478492167036235;0.03839637902874654;0.09443125926205803;0.08300924599587689;
NormSystem_obj_5_conf_200_10_5_0.05_10_5000;0;1;0.4022855719030391;0.3814983004757062;0.31951466801147255;0.3460383016811446;
NormSystem_obj_5_conf_200_10_5_0.05_10_5000;3;1;0.060736425369947514;0.04229276974195176;0.12699064449426897;0.07571833972606741;
NormSystem_obj_5_conf_200_10_5_0.05_10_5000;0;1;0.4059536553204598;0.3735402419915786;0.33012495645948536;0.3324928145989629;
NormSystem_obj_5_conf_200_10_5_0.05_10_5000;3;1;0.05751318239494306;0.045330732719338886;0.09303847651658927;0.08322297272180743;
NormSystem_obj_5_conf_200_10_5_0.05_10_5000;0;1;0.39340749313646095;0.4000482212971078;0.3078769386009287;0.3618279672729176;
NormSystem_obj_5_conf_200_10_5_0.05_10_5000;3;1;0.06134874711482542;0.03007618176526531;0.11870367834424482;0.060329082517552805;
NormSystem_obj_5_conf_200_10_5_0.05_10_5000;0;1;0.3906619624595628;0.393377743960523;0.29585377225707116;0.3215947340815306;
NormSystem_obj_5_conf_200_10_5_0.05_10_5000;3;1;0.07511536884853023;0.035269883496633105;0.13880991205162083;0.09176505372537366;
NormSystem_obj_5_conf_200_10_5_0.05_10_5000;0;1;0.3867803425943015;0.3840442206040246;0.33187057845970497;0.34557846511377904;
NormSystem_obj_5_conf_200_10_5_0.05_10_5000;3;1;0.07284990253627985;0.04218085909668136;0.10382490732678908;0.07494777137579926;
NormSystem_obj_5_conf_200_10_5_0.05_10_5000;0;1;0.395718398594346;0.3926792040110112;0.3125171176726952;0.3365829402797689;
NormSystem_obj_5_conf_200_10_5_0.05_10_5000;3;1;0.06112533442483944;0.036356570366323476;0.1184967165583403;0.07989552496693966;
NormSystem_obj_5_conf_200_10_5_0.05_10_5000;0;1;0.33474278997335954;0.3881431127368235;0.324390100708788;0.32688143358486316;
NormSystem_obj_5_conf_200_10_5_0.05_10_5000;3;1;0.13238298630999282;0.03904712890766766;0.101151566980033;0.07881470330828928;
NormSystem_obj_5_conf_200_10_5_0.05_10_5000;0;1;0.389212685257511;0.37029483312162453;0.31001064845294063;0.3406351306699271;
NormSystem_obj_5_conf_200_10_5_0.05_10_5000;3;1;0.07413300420894424;0.04724291640438284;0.12299980281604485;0.07371260261021843;
NormSystem_obj_5_conf_200_10_5_0.05_10_5000;0;1;0.3852483620096563;0.39707513889596413;0.3252214511789338;0.3425517596336769;
NormSystem_obj_5_conf_200_10_5_0.05_10_5000;3;1;0.07449595638007205;0.03409005875948633;0.09952830555393986;0.09041370747444487;
NormSystem_obj_5_conf_200_10_5_0.05_10_5000;0;1;0.37371370205530957;0.37151760149139884;0.3176296483096908;0.34707638098039706;
NormSystem_obj_5_conf_200_10_5_0.05_10_5000;3;1;0.08640913198270048;0.043362321193650556;0.10873414224638574;0.07802289498952798;
NormSystem_obj_5_conf_200_10_5_0.05_10_5000;0;1;0.3831764589557067;0.39136731933427255;0.33517317981074934;0.3390821570625249;
NormSystem_obj_5_conf_200_10_5_0.05_10_5000;3;1;0.08693404390278138;0.03864228865884478;0.10857006898182259;0.07911054346531715;
NormSystem_obj_5_conf_200_10_5_0.05_10_5000;0;1;0.40957253880225153;0.38467595093877277;0.3153176169457008;0.34342761483939693;
NormSystem_obj_5_conf_200_10_5_0.05_10_5000;3;1;0.055437742625973827;0.036001814866161906;0.14561353655360573;0.07631917936465092;
NormSystem_obj_5_conf_200_10_5_0.05_10_5000;0;1;0.3421492429423555;0.3877059609575215;0.31991602996828494;0.3438952507700393;
NormSystem_obj_5_conf_200_10_5_0.05_10_5000;3;1;0.13015147282818784;0.03907066596958938;0.11416016647872537;0.07219995654717878;
NormSystem_obj_5_conf_200_10_5_0.05_10_5000;0;1;0.3823961368055504;0.3942589381402999;0.3340259113800619;0.34636174436878847;
NormSystem_obj_5_conf_200_10_5_0.05_10_5000;3;1;0.07779856771220015;0.034035031379776357;0.11095919171522291;0.07155919720114548;
NormSystem_obj_5_conf_200_10_5_0.05_10_5000;0;1;0.39929889778693495;0.3976034362023906;0.3009134589423042;0.3473858057066892;
NormSystem_obj_5_conf_200_10_5_0.05_10_5000;3;1;0.05453274032721219;0.03126693472776299;0.10247068464366338;0.06991123075399436;
NormSystem_obj_5_conf_200_10_5_0.05_10_5000;0;1;0.3303382107814239;0.40048830274175734;0.3343798218236184;0.35498149662612494;
NormSystem_obj_5_conf_200_10_5_0.05_10_5000;3;1;0.13731931346990967;0.03116614596209887;0.10557430332655188;0.07409024695362122;
